word,lema
afeiçoar,afeiçoavam-se
afeiçoar,afeiçoava-se
afeiçoar,afeiçoei-me
afeiçoar,afeiçoo
afeiçoar,afeiçoo-me
afeiçoar,afeiçoou
afeito,afeita
afeito,afeitas
afeito,afeitos
aferir,afere
aferir,aferem
aferir,afere-se
aferir,aferida
aferir,aferidas
aferir,aferido
aferir,aferidos
aferir,aferindo
aferir,aferindo-se
aferir,aferirem
aferir,aferir-se
aferir,aferiu
aferrar,aferrada
aferrar,aferradas
aferrar,aferrado
aferrar,aferrados
aferrar,aferrara-se
aferrolhar,aferrolha
aferrolhar,aferrolhada
aferrolhar,aferrolhadas
aferrolhar,aferrolhado
aferrolhar,aferrolhados
aferrolhar,aferrolhá-la
aferrolhar,aferrolham
aferrolhar,aferrolha-o
aferrolhar,aferrolhara
aferrolhar,aferrolhara-se
aferrolhar,aferrolhava
aferrolhar,aferrolhavam
aferrolhar,aferrolhem
aferrolhar,aferrolhou-se
affair,affairs
afiado,afiada
afiado,afiadas
afiançar,afiança
afiançar,afiançado
afiançar,afiançam
afiançar,afiançando
afiançar,afiança-nos
afiançar,afiançara
afiançar,afiançarem
afiançar,afiançasse
afiançar,afiançava
afiançar,afiançavam
afiançar,afiançava-se
afiançar,afiancei
afiançar,afianço
afiançar,afianço-lhe
afiançar,afianço-lhes
afiançar,afiançou
afiançar,afiançou-se
afiar,afia
afiar,afiada
afiar,afiadas
afiar,afiado
afiar,afiados
afiar,afiá-lo
afiar,afiam-se
afiar,afiando
afiar,afiara
afiar,afiarmos
afiar,afiar-se
afiar,afiava
afiar,afiavam
afiar,afiem
aficionado,aficionados
aficionado,aficionados
afigurar,afigura
afigurar,afiguram
afigurar,afiguram-se
afigurar,afigurando
afigurar,afigurando-se
afigurar,afigurara
afigurar,afigurara-se-lhe
afigurar,afigurar-se
afigurar,afigurar-se-lhe
afigurar,afigurar-se-lhes-ia
afigurar,afigura-se
afigurar,afigura-se-lhe
afigurar,afigura-se-me
afigurar,afigura-se-nos
afigurar,afigurasse
afigurar,afigurava
afigurar,afiguravam
afigurar,afiguravam-se
afigurar,afigurava-se
afigurar,afigurava-se-lhe
afigurar,afigurava-se-me
afigurar,afigure
afigurar,afigurem
afigurar,afigurou
afigurar,afigurou-se
afigurar,afigurou-se-lhe
afigurar,afigurou-se-me
afilado,afilada
afilar,afiladas
afilar,afilado
afilar,afilados
afilar,afilam-se
afilar,afilavam
afilar,afilava-se
afilar,afilou
afilar,afilou-se
afilhado,afilhada
afilhado,afilhadas
afilhado,afilhadinhas
afilhado,afilhadito
afilhado,afilhados
afim,afins
afim,afins
afinação,afinações
afinado,afinada
afinado,afinadinhas
afinado,afinadíssima
afinado,afinados
afinar,afina
afinar,afinada
afinar,afinadas
afinar,afinados
afinar,afinam
afinar,afinam-se
afinar,afinando
afinar,afinara-lhe
afinar,afinaram
afinar,afinarem
afinar,afinasse
afinar,afinava
afinar,afinavam
afinar,afinava-se
afinar,afinei
afinar,afino
afinar,afinou
afinidade,afinidades
afirmação,afirmações
afirmar,afirma
afirmar,afirma-a
afirmar,afirmada
afirmar,afirmadas
afirmar,afirmado
afirmar,afirmados
afirmar,afirmá-la
afirmar,afirmá-las
afirmar,afirmá-lo
afirmar,afirmam
afirmar,afirma-me
afirmar,afirmam-na
afirmar,afirmamo-nos
afirmar,afirmamos
afirmar,afirmámos
afirmar,afirmam-se
afirmar,afirmando
afirmar,afirmando-lhe
afirmar,afirmando-se
afirmar,afirma-nos
afirmar,afirma-o
afirmar,afirmara
afirmar,afirmará
afirmar,afirmaram
afirmar,afirmaram-lhe
afirmar,afirmaram-se
afirmar,afirmara-se
afirmar,afirmarem
afirmar,afirmaria
afirmar,afirmar-lhe
afirmar,afirmar-me
afirmar,afirmar-me-ia
afirmar,afirmarmo-nos
afirmar,afirmarmos
afirmar,afirmar-se
afirmar,afirmar-se-ia
afirmar,afirmar-te
afirmar,afirmas
afirmar,afirma-se
afirmar,afirmasse
afirmar,afirmassem
afirmar,afirmava
afirmar,afirmava-lhe
afirmar,afirmavam
afirmar,afirmava-me
afirmar,afirmavam-se
afirmar,afirmava-o
afirmar,afirmava-se
afirmar,afirme
afirmar,afirmei
afirmar,afirmei-lhe
afirmar,afirmem
afirmar,afirme-se
afirmar,afirmo
afirmar,afirmo-lhe
afirmar,afirmo-te
afirmar,afirmou
afirmar,afirmou-me
afirmar,afirmou-nos
afirmar,afirmou-o
afirmar,afirmou-se
afirmativo,afirmativa
afirmativo,afirmativas
afirmativo,afirmativos
afixar,afixada
afixar,afixadas
afixar,afixado
afixar,afixados
afixar,afixando
afixar,afixaram
afixar,afixarem
afixar,afixassem
afixar,afixavam-se
aflição,aflições
afligir,aflige
afligir,afligem
afligir,aflige-me
afligir,afligem-me
afligir,aflige-o
afligir,aflige-os
afligir,afliges
afligir,aflige-se
afligir,afligi
afligir,afligia
afligir,afligia-a
afligir,afligiam
afligir,afligia-me
afligir,afligia-o
afligir,afligia-se
afligir,afligi-lo
afligir,afligindo
afligir,afligira
afligir,afligiram
afligir,afligirão
afligir,afligir-se
afligir,afligisse
afligir,afligissem
afligir,afligiu
afligir,afligiu-me
afligir,afligiu-se
afligir,aflija
afligir,aflijais
afligir,aflijas
afligir,aflijo
afligir,aflijo-me
afligir,aflita
afligir,aflitas
afligir,aflito
afligir,aflitos
aflitivo,aflitiva
aflitivo,aflitivas
aflitivo,aflitivos
aflito,aflita
aflito,aflitas
aflito,aflitinha
aflito,aflitíssima
aflito,aflitíssimo
aflito,aflitíssimos
aflito,aflitos
aflito,aflita
aflito,aflitas
aflito,aflitos
afloramento,afloramentos
aflorar,aflora
aflorar,aflorada
aflorar,afloradas
aflorar,aflorado
aflorar,aflorados
aflorar,aflora-lhe
aflorar,aflorá-los
aflorar,afloram
aflorar,aflora-me
aflorar,afloram-me
aflorar,aflorámos
aflorar,aflorando
aflorar,aflorando-lhe
aflorar,aflora-nos
aflorar,aflorara
aflorar,afloraram-lhe
aflorar,aflorarem
aflorar,aflorariam
aflorar,aflorar-lhe
aflorar,aflora-se-me
aflorar,aflorasse
aflorar,aflorassem
aflorar,aflorava
aflorar,aflorava-lhe
aflorar,afloravam
aflorar,afloravam-lhe
aflorar,aflore
aflorar,aflorei
aflorar,aflorem
aflorar,aflorou
aflorar,aflorou-lhe
aflorar,aflorou-me
afluência,afluências
afluente,afluentes
afluir,afluem
afluir,aflui
afluir,afluía
afluir,afluíam
afluir,afluído
afluir,afluindo
afluir,afluirá
afluir,afluíram
afluir,afluirão
afluir,afluiriam
afluir,afluiu
afluxo,afluxos
afocinhar,afocinha
afocinhar,afocinhada
afocinhar,afocinhados
afocinhar,afocinham
afocinhar,afocinhe
afocinhar,afocinhou
afogado,afogados
afogamento,afogamentos
afogar,afoga
afogar,afogada
afogar,afogadas
afogar,afogado
afogar,afogados
afogar,afogá-la
afogar,afogá-lo
afogar,afogam
afogar,afogando
afogar,afogando-me
afogar,afogando-se
afogar,afoga-o
afogar,afogara
afogar,afogaram
afogar,afogaram-se
afogar,afogara-se
afogar,afogar-lhe
afogar,afogar-se
afogar,afogas
afogar,afoga-se
afogar,afogasse
afogar,afoga-te
afogar,afogava
afogar,afogava-a
afogar,afogavam
afogar,afogavam-no
afogar,afogava-o
afogar,afogava-se
afogar,afogava-se-lhe
afogar,afogo
afogar,afogou
afogar,afogou-lhe
afogar,afogou-se
afogar,afogue
afogar,afoguei
afogar,afoguei-me
afogar,afogue-se
afoguear,afogueada
afoguear,afogueadas
afoguear,afogueado
afoguear,afogueados
afoguear,afogueá-lo
afoguear,afogueara-se-lhe
afoguear,afoguearem-se-lhe
afoguear,afogueava
afoguear,afogueava-lhe
afoguear,afogueia
afoguear,afogueia-lhe
afoguear,afogueia-lhes
afoguear,afogueia-se
afoguear,afogueou-lhe
afoguear,afogueou-se
afoitar,afoitam-se
afoitar,afoitando
afoitar,afoitando-se
afoitar,afoitar-me
afoitar,afoitar-nos
afoitar,afoitar-se
afoitar,afoitasse
afoitar,afoitava
afoitar,afoitava-me
afoitar,afoito
afoitar,afoito-me
afoitar,afoitou
afoitar,afoitou-a
afoitar,afoitou-se
afoiteza,afoitezas
afoito,afoita
afoito,afoitas
afoito,afoitos
aforismo,aforismos
aforrador,aforradoras
aforrador,aforradores
afortunado,afortunada
afortunado,afortunadas
afortunado,afortunados
áfrica,áfricas
africanista,africanistas
africano,africana
africano,africanas
africano,africanos
africano,luso-africana
africano,romano-africana
africano,romano-africanas
africano,africanas
africano,africanos
africano,romano-africanos
afro-asiático,afro-asiática
afro-asiático,afro-asiáticas
afrodisíaco,afrodisíaca
afrodisíaco,afrodisíacas
afrodisíaco,afrodisíacos
afronta,afrontas
afrontamento,afrontamentos
afrontar,afronta
afrontar,afrontá-lo
afrontar,afrontam
afrontar,afrontara
afrontar,afrontaram
afrontar,afrontarem
afrontar,afrontaria
afrontar,afrontasse
afrontar,afrontava
afrontar,afrontavam
afrontar,afrontei
afrontar,afrontem
afrontar,afrontou
afrontar,afrontou-me
afrontoso,afrontosa
afrontoso,afrontosas
afrontoso,afrontosos
afrouxar,afrouxa
afrouxar,afrouxado
afrouxar,afrouxam
afrouxar,afrouxando
afrouxar,afrouxara
afrouxar,afrouxarem
afrouxar,afrouxar-se-á
afrouxar,afrouxasse
afrouxar,afrouxava
afrouxar,afrouxavam
afrouxar,afrouxe
afrouxar,afrouxei
afrouxar,afrouxou
afta,aftas
afugentar,afugenta
afugentar,afugentada
afugentar,afugentados
afugentar,afugentam
afugentar,afugentando
afugentar,afugenta-o
afugentar,afugentará
afugentar,afugentaram
afugentar,afugentasse
afugentar,afugentava
afugentar,afugente
afugentar,afugentei
afugentar,afugento
afugentar,afugentou
afugentar,afugentou-lhe
afugentar,afugentou-os
afundamento,afundamentos
afundar,afunda
afundar,afundada
afundar,afundadas
afundar,afundado
afundar,afundados
afundar,afundam
afundar,afunda-me
afundar,afundam-se
afundar,afundando
afundar,afundando-o
afundar,afundando-se
afundar,afunda-o
afundar,afundara
afundar,afundará
afundar,afundaram
afundar,afundaram-se
afundar,afundarem
afundar,afundaremos
afundar,afundaria
afundar,afundariam
afundar,afundar-me
afundar,afundarmos
afundar,afundar-se
afundar,afundar-se-á
afundar,afunda-se
afundar,afundasse
afundar,afundava
afundar,afundavam
afundar,afundava-me
afundar,afundávamo-nos
afundar,afundava-se
afundar,afunde
afundar,afundei
afundar,afundei-me
afundar,afundo
afundar,afundo-me
afundar,afundou
afundar,afundou-a
afundar,afundou-se
afunilar,afunila
afunilar,afunilada
afunilar,afunilado
afunilar,afunilados
afunilar,afunilar-se
agachado,agachada
agachado,agachadas
agachado,agachados
agachar,agacha
agachar,agachada
agachar,agachadas
agachar,agachado
agachar,agachados
agachar,agachamos
agachar,agacham-se
agachar,agachara
agachar,agacharam-se
agachar,agachar-se
agachar,agacha-se
agachar,agacha-te
agachar,agachava
agachar,agachavam
agachar,agachavam-se
agachar,agachava-se
agachar,agache-se
agachar,agachou-se
agachar,agachou-se-lhe
agaloar,agaloado
agarotado,agarotada
agarrado,agarradas
agarrado,agarradinha
agarrado,agarrados
agarrar,agarra
agarrar,agarrada
agarrar,agarradas
agarrar,agarradinho
agarrar,agarrado
agarrar,agarrados
agarrar,agarrá-la
agarrar,agarrá-las
agarrar,agarra-lhe
agarrar,agarrá-lo
agarrar,agarrá-los
agarrar,agarram
agarrar,agarra-me
agarrar,agarram-lhe
agarrar,agarram-no
agarrar,agarrámo-lo
agarrar,agarramo-nos
agarrar,agarramos
agarrar,agarrámos
agarrar,agarram-se
agarrar,agarram-te
agarrar,agarrando
agarrar,agarrando-a
agarrar,agarrando-lhe
agarrar,agarrando-me
agarrar,agarrando-o
agarrar,agarrando-se
agarrar,agarrando-se-lhes
agarrar,agarra-o
agarrar,agarrara
agarrar,agarraram
agarrar,agarraram-no
agarrar,agarraram-se
agarrar,agarrara-o
agarrar,agarrarão
agarrar,agarrara-se-lhe
agarrar,agarrarem
agarrar,agarrarem-se
agarrar,agarrares
agarrar,agarraria
agarrar,agarrar-lhe
agarrar,agarrar-me
agarrar,agarrarmo-nos
agarrar,agarrarmos
agarrar,agarrar-nos
agarrar,agarrar-se
agarrar,agarrar-se-lhe
agarrar,agarras
agarrar,agarra-se
agarrar,agarra-se-me
agarrar,agarrasse
agarrar,agarrassem
agarrar,agarraste
agarrar,agarra-te
agarrar,agarrava
agarrar,agarrava-a
agarrar,agarravam
agarrar,agarrava-me
agarrar,agarravam-nas
agarrar,agarravam-se
agarrar,agarrava-o
agarrar,agarravas
agarrar,agarrava-se
agarrar,agarrava-se-lhe
agarrar,agarravas-te
agarrar,agarre
agarrar,agarrei
agarrar,agarrei-lhe
agarrar,agarrei-me
agarrar,agarrei-o
agarrar,agarrei-te
agarrar,agarrem
agarrar,agarrem-me
agarrar,agarrem-no
agarrar,agarre-se
agarrar,agarro
agarrar,agarro-a
agarrar,agarro-lhe
agarrar,agarro-me
agarrar,agarro-te
agarrar,agarrou
agarrar,agarrou-a
agarrar,agarrou-lhe
agarrar,agarrou-me
agarrar,agarrou-o
agarrar,agarrou-se
agarrar,agarrou-se-lhe
agasalhar,agasalha
agasalhar,agasalhada
agasalhar,agasalhadas
agasalhar,agasalhado
agasalhar,agasalhados
agasalhar,agasalhá-la
agasalhar,agasalham
agasalhar,agasalhamos
agasalhar,agasalhando
agasalhar,agasalhando-se
agasalhar,agasalhara
agasalhar,agasalhar-se
agasalhar,agasalhas
agasalhar,agasalhasse
agasalhar,agasalha-te
agasalhar,agasalhava
agasalhar,agasalhavam
agasalhar,agasalhei-me
agasalhar,agasalhe-se
agasalhar,agasalho
agasalhar,agasalhou
agasalhar,agasalhou-se
agasalho,agasalhitos
agasalho,agasalhos
agasalho,agasalhozinho
agastado,agastada
agastar,agastada
agastar,agastado
agastar,agastados
agastar,agastam-se
ágata,ágatas
agência,agências
agenciar,agencia
agenciar,agenciado
agenciar,agenciados
agenciar,agenciando
agenciar,agenciei
agenda,agendas
agendar,agenda
agendar,agendada
agendar,agendadas
agendar,agendado
agendar,agendados
agendar,agendando
agendar,agendará
agendar,agendaram
agendar,agendarão
agendar,agendas
agendar,agendou
agendar,agendou-o
agente,agentes
agente,subagentes
agente,agentes
agente,ex-agente
agente,subagente
agigantar,agiganta
agigantar,agigantam
agigantar,agigantar-se
agigantar,agiganta-se
agigantar,agigantava
agigantar,agigantava-se
agigantar,agigantou-se
ágil,ágeis
ágil,agilíssimo
agiota,agiotas
agir,age
agir,agem
agir,ages
agir,age-se
agir,agi
agir,agia
agir,agiam
agir,agido
agir,agimos
agir,agindo
agir,agindo-se
agir,agira
agir,agirá
agir,agiram
agir,agirão
agir,agirem
agir,agiria
agir,agirmos
agir,agisse
agir,agissem
agir,agiste
agir,agiu
agir,aja
agir,ajam
agir,ajo
agitação,agitações
agitado,agitada
agitado,agitadas
agitado,agitadinha
agitado,agitadíssima
agitado,agitadíssimo
agitado,agitados
agitador,agitadoras
agitador,agitadores
agitar,agita
agitar,agita-a
agitar,agitada
agitar,agitadas
agitar,agitado
agitar,agitam
agitar,agitam-nas
agitar,agitam-se
agitar,agitando
agitar,agitando-me
agitar,agitando-se
agitar,agita-nos
agitar,agita-o
agitar,agitará
agitar,agitaram
agitar,agitaram-se
agitar,agitarem-se
agitar,agitaria
agitar,agitar-lhe
agitar,agitar-se
agitar,agita-se
agitar,agitasse
agitar,agitava
agitar,agitavam
agitar,agitavam-se
agitar,agitavam-se-lhe
agitar,agitava-os
agitar,agitava-se
agitar,agite
agitar,agitem
agitar,agites
agitar,agito-me
agitar,agitou
agitar,agitou-a
agitar,agitou-as
agitar,agitou-os
agitar,agitou-se
agitar,agitou-se-lhe
aglomeração,aglomerações
aglomerado,aglomerados
aglomerar,aglomera
aglomerar,aglomerada
aglomerar,aglomeradas
aglomerar,aglomerado
aglomerar,aglomerados
aglomerar,aglomeram
aglomerar,aglomeram-se
aglomerar,aglomerando
aglomerar,aglomerando-se
aglomerar,aglomeraram
aglomerar,aglomeraram-se
aglomerar,aglomerar-se
aglomerar,aglomera-se
aglomerar,aglomerassem
aglomerar,aglomerava
aglomerar,aglomeravam
aglomerar,aglomeravam-se
aglomerar,aglomerava-se
aglomerar,aglomere
aglomerar,aglomerem
aglomerar,aglomerou
aglutinador,aglutinadora
aglutinante,aglutinantes
aglutinar,aglutina
aglutinar,aglutinada
aglutinar,aglutinadas
aglutinar,aglutinados
aglutinar,aglutinam
aglutinar,aglutinam-nos
aglutinar,aglutinámo-nos
aglutinar,aglutinando
aglutinar,aglutinar-se
aglutinar,aglutinava
aglutinar,aglutinou
aglutinina,aglutininas
agnóstico,agnóstica
agnóstico,agnósticos
agnóstico,agnósticos
agoirento,agoirenta
agoirento,agoirentas
agoiro,agoiros
agoiro,agouro
agoiro,agouros
agonia,agonias
agoniado,agoniada
agoniado,agoniadas
agoniado,agoniados
agoniar,agoniava
agoniar,agoniava-o
agoniar,agoniou-se
agónico,agónica
agonizante,agonizantes
agonizante,agonizantes
agonizar,agoniza
agonizar,agonizam
agonizar,agonizamos
agonizar,agonizará
agonizar,agonizava
agonizar,agonizavam
agonizar,agonizou
agostinho,agostinhos
agosto,agostos
agourar,agoira
agourar,agoirar
agourar,agoiro
agourar,agoura
agourar,agourado
agourar,agourava
agourar,agouravam
agourar,agouro-te
agraciar,agracia
agraciar,agraciadas
agraciar,agraciado
agraciar,agraciados
agraciar,agraciá-lo
agraciar,agraciam
agraciar,agraciando-me
agraciar,agraciava
agraciar,agraciava-o
agraciar,agraciou-o
agradar,agrada
agradar,agradadas
agradar,agradado
agradar,agradados
agradar,agrada-lhe
agradar,agrada-lhes
agradar,agradá-los
agradar,agradam
agradar,agrada-me
agradar,agradam-lhe
agradar,agradam-me
agradar,agradamos
agradar,agradando
agradar,agradara
agradar,agradará
agradar,agradara-lhe
agradar,agradaram
agradar,agradarem
agradar,agradares
agradar,agradaria
agradar,agradar-lhe
agradar,agradar-lhes
agradar,agradar-me
agradar,agradasse
agradar,agradassem
agradar,agradava
agradar,agradava-lhe
agradar,agradava-lhes
agradar,agradavam
agradar,agradava-me
agradar,agradáveis
agradar,agrade
agradar,agradei
agradar,agradem
agradar,agrado
agradar,agradou
agradar,agradou-me
agradar,agradou-te
agradável,agradabilíssima
agradável,agradabilíssimo
agradável,agradáveis
agradavelmente,agradàvelmente
agradecer,agradeça
agradecer,agradeçam
agradecer,agradeçam-no
agradecer,agradeças
agradecer,agradece
agradecer,agradece-lhe
agradecer,agradece-lhes
agradecer,agradecem
agradecer,agradecem-lhes
agradecer,agradecemos
agradecer,agradecemos-lhes
agradecer,agradecem-te
agradecer,agradecendo
agradecer,agradecerá
agradecer,agradecera-lhe
agradecer,agradeceram
agradecer,agradecerás
agradecer,agradecerei
agradecer,agradecerem
agradecer,agradeceria
agradecer,agradeceriam
agradecer,agradecer-lhe
agradecer,agradecer-me
agradecer,agradecer-te
agradecer,agradeces
agradecer,agradece-se
agradecer,agradecesse
agradecer,agradecessem
agradecer,agradeceu
agradecer,agradeceu-lhe
agradecer,agradeceu-lhes
agradecer,agradeceu-me
agradecer,agradeci
agradecer,agradecia
agradecer,agradecia-lhe
agradecer,agradeciam
agradecer,agradecia-me
agradecer,agradecida
agradecer,agradecidas
agradecer,agradecido
agradecer,agradecidos
agradecer,agradeci-lhe
agradecer,agradeci-lhes
agradecer,agradeço
agradecer,agradeço-lhe
agradecer,agradeço-te
agradecer,agradeço-vos
agradecido,agradecidos
agradecido,mal-agradecido
agradecido,mal-agradecidos
agradecimento,agradecimentos
agrado,agrados
agrafar,agrafa
agrafar,agrafado
agrafar,agrafes
agrário,agrária
agrário,agrárias
agrário,agrários
agravamento,agravamentos
agravante,agravantes
agravar,agrava
agravar,agravada
agravar,agravadas
agravar,agravado
agravar,agravados
agravar,agrava-lhe
agravar,agravam
agravar,agravámos
agravar,agravam-se
agravar,agravando
agravar,agravando-lhe
agravar,agravando-se
agravar,agravara
agravar,agravará
agravar,agravaram
agravar,agravaram-se
agravar,agravarão
agravar,agravarem
agravar,agravarem-se
agravar,agravaria
agravar,agravariam
agravar,agravar-se
agravar,agravar-se-á
agravar,agravar-se-ia
agravar,agravar-se-lhe
agravar,agrava-se
agravar,agravasse
agravar,agravassem
agravar,agravava
agravar,agravavam
agravar,agravava-se
agravar,agrave
agravar,agravem
agravar,agravo
agravar,agravou
agravar,agravou-o
agravar,agravou-se
agravo,agravos
agredir,agredia
agredir,agrediam
agredir,agredias
agredir,agredida
agredir,agredidas
agredir,agredido
agredir,agredidos
agredir,agredi-la
agredir,agredimos
agredir,agredindo
agredir,agredindo-a
agredir,agredindo-o
agredir,agrediram
agredir,agrediram-na
